bl_part_id,bl_color_id,boid
970c00pb0553,85,16894
970c00pb0554,69,957336
970c00pb0555,69,169077
970c00pb0556,69,956157
970c00pb0557,69,939545
970c00pb0558,1,404821
970c00pb0559,1,212778
970c00pb0560,5,132114
970c00pb0561,11,641989
970c00pb0562,85,845775
970c00pb0563,89,295259
970c00pb0564,95,987714
970c00pb0564,1,987714
970c00pb0565,120,102651
970c00pb0566,155,779964
970c00pb0567,55,678610
970c00pb0568,55,926758
970c00pb0569,63,984989
970c00pb0570,85,555992
970c00pb0571,110,397693
970c00pb0572,88,893281
970c00pb0573,69,703359
970c00pb0574,1,655747
970c00pb0575,7,770879
970c00pb0575,36,770879
970c00pb0575,63,770879
970c00pb0575,39,770879
970c00pb0575,6,770879
970c00pb0575,71,770879
970c00pb0575,5,770879
970c00pb0576,150,641600
970c00pb0577,1,512617
970c00pb0578,11,461281
970c00pb0579,11,454886
970c00pb0580,7,807096
970c00pb0581,55,63972
970c00pb0582,155,251341
970c00pb0583,95,162655
970c00pb0584,155,948230
970c00pb0585,11,544824
970c00pb0586,85,445449
970c00pb0587,63,484541
970c00pb0588,5,8152
970c00pb0589,1,384901
970c00pb0590,11,777145
970c00pb0591,7,593841
970c00pb0592,6,819152
970c00pb0593,59,116534
970c00pb0594,1,768339
970c00pb0595,120,683489
970c00pb0596,1,474156
970c00pb0597,3,724678
970c00pb0598,11,236748
970c00pb0599,1,191246
970c00pb0600,11,386615
970c00pb0601,88,628511
970c00pb0602,59,990262
970c00pb0603,69,911789
970c00pb0604,85,616164
970c00pb0605,63,627143
970c00pb0606,85,363534
970c00pb0607,7,461484
970c00pb0608,11,375190
970c00pb0609,4,159133
970c00pb0610,1,314534
970c00pb0611,150,660153
970c00pb0612,110,777486
970c00pb0613,150,290665
970c00pb0614,1,368770
970c00pb0615,157,306284
970c00pb0616,7,816978
970c00pb0617,11,861865
970c00pb0618,63,445345
970c00pb0619,1,243113
970c00pb0620,59,571190
970c00pb0621,6,471455
970c00pb0622,11,794244
970c00pb0623,55,359106
970c00pb0624,89,455316
970c00pb0625,5,506483
970c00pb0626,11,214101
970c00pb0627,59,587888
970c00pb0628,77,483039
970c00pb0630,63,565188
970c00pb0631,80,718173
970c00pb0632,11,609265
970c00pb0633,11,11963
970c00pb0634,77,297642
970c00pb0635,2,17743
970c00pb0636,77,73508
970c00pb0637,63,683461
970c00pb0638,11,646307
970c00pb0639,77,986040
970c00pb0640,89,403016
970c00pb0641,89,619013
970c00pb0642,86,711252
970c00pb0643,11,488405
970c00pb0644,1,469542
970c00pb0645,63,264191
970c00pb0646,5,879335
970c00pb0647,69,831927
970c00pb0648,1,724674
970c00pb0649,5,111548
970c00pb0650,63,302327
970c00pb0652,59,288357
970c00pb0653,59,286951
970c00pb0654,11,183438
970c00pb0655,1,622805
970c00pb0656,1,644317
970c00pb0657,85,748999
970c00pb0658,110,755092
970c00pb0659,55,331563
970c00pb0660,11,1010930
970c00pb0661,88,590244
970c00pb0662,1,879026
970c00pb0663,88,479533
970c00pb0664,63,76828
970c00pb0665,86,355800
970c00pb0666,2,150744
970c00pb0667,11,309844
970c00pb0668,152,837681
970c00pb0669,2,869026
970c00pb0670,1,190874
970c00pb0671,11,92133
970c00pb0672,11,472042
970c00pb0673,11,798407
970c00pb0674,55,769718
970c00pb0675,11,826171
970c00pb0676,77,219076
970c00pb0677,1,392126
970c00pb0678,11,158385
970c00pb0679,77,275748
970c00pb0680,5,857650
970c00pb0681,7,522103
970c00pb0682,68,211286
970c00pb0683,80,14865
970c00pb0684,2,462468
970c00pb0685,7,53776
970c00pb0686,120,688843
970c00pb0687,69,298558
970c00pb0688,69,229974
970c00pb0689,11,462637
970c00pb0690,1,855474
970c00pb0691,11,613089
970c00pb0692,2,528793
970c00pb0693,11,789921
970c00pb0694,69,827515
970c00pb0695,11,139025
970c00pb0696,11,937910
970c00pb0697,88,926266
970c00pb0698,1,335422
970c00pb0699,63,856734
970c00pb0700,86,204618
970c00pb0701,86,146285
970c00pb0702,63,465238
970c00pb0703,88,352240
970c00pb0704,105,996237
970c00pb0705,11,59880
970c00pb0706,1,594207
970c00pb0707,1,725855
970c00pb0708,77,962474
970c00pb0709,11,840076
970c00pb0710,1,29703
970c00pb0711,11,447594
970c00pb0713,55,818027
970c00pb0714,85,597769
970c00pb0715,69,408053
970c00pb0716,5,486286
970c00pb0717,86,434316
970c00pb0718,55,781428
970c00pb0719,86,578801
970c00pb0720,77,891527
970c00pb0721,69,258780
970c00pb0722,55,465883
970c00pb0723,55,578055
970c00pb0724,1,284714
970c00pb0725,80,944929
970c00pb0726,11,791279
970c00pb0727,1,487447
970c00pb0728,120,491148
970c00pb0729,80,997910
970c00pb0730,115,768203
970c00pb0731,150,927461
970c00pb0732,48,746400
970c00pb0733,89,774346
970c00pb0734,77,677217
970c00pb0735,1,120220
970c00pb0736,77,485982
970c00pb0737,95,186880
970c00pb0738,1,327987
970c00pb0740,1,202558
970c00pb0742,11,369010
970c00pb0743,59,130873
970c00pb0744,6,547786
970c00pb0745,63,541028
970c00pb0747,69,576995
970c00pb0747,55,576995
970c00pb0748,63,965002
970c00pb0749,150,427497
970c00pb0750,115,548009
970c00pb0751,1,579984
970c00pb0752,89,223885
970c00pb0753,36,658482
970c00pb0754,89,352356
970c00pb0755,1,70845
970c00pb0756,11,728632
970c00pb0757,157,688398
970c00pb0758,88,320191
970c00pb0759,11,552661
970c00pb0760,63,943162
970c00pb0761,11,759574
970c00pb0762,85,237981
970c00pb0763,1,678769
970c00pb0764,69,705546
970c00pb0765,11,746948
970c00pb0766,36,233170
970c00pb0767,77,926303
970c00pb0768,120,854749
970c00pb0769,11,478125
970c00pb0770,6,763980
970c00pb0771,5,759469
970c00pb0773,1,71912
970c00pb0774,85,833011
970c00pb0775,80,463028
970c00pb0776,80,512993
970c00pb0777,6,651148
970c00pb0778,63,608427
970c00pb0779,55,7866
970c00pb0780,6,300775
970c00pb0781,6,788549
970c00pb0782,80,787303
970c00pb0783,11,605553
970c00pb0784,11,602952
970c00pb0785,1,197759
970c00pb0786,7,537280
970c00pb0787,11,579482
970c00pb0788,7,295287
970c00pb0789,155,837359
970c00pb0790,11,544300
970c00pb0791,86,392301
970c00pb0792,59,720428
970c00pb0793,7,771013
970c00pb0794,5,474280
970c00pb0795,7,201698
970c00pb0796,11,874025
970c00pb0797,11,533214
970c00pb0798,11,648947
970c00pb0799,11,610955
970c00pb0800,11,829041
970c00pb0801,1,792860
970c00pb0802,115,521140
970c00pb0803,59,140673
970c00pb0804,86,795941
970c00pb0805,34,151040
970c00pb0806,85,908039
970c00pb0807,6,896435
970c00pb0807,5,896435
970c00pb0808,104,91781
970c00pb0809,11,396630
970c00pb0810,7,2776
970c00pb0811,88,85044
970c00pb0812,42,774933
970c00pb0813,95,486261
970c00pb0814,120,598045
970c00pb0815,1,860255
970c00pb0816,69,137520
970c00pb0817,11,874406
970c00pb0818,69,837731
970c00pb0819,11,615210
970c00pb0820,77,458516
970c00pb0821,63,826043
970c00pb0822,5,555612
970c00pb0823,155,946933
970c00pb0824,77,404319
970c00pb0825,11,67813
970c00pb0826,11,628635
970c00pb0827,85,193353
970c00pb0828,85,163108
970c00pb0829,85,926612
970c00pb0831,63,341234
970c00pb0832,69,487141
970c00pb0833,85,150966
970c00pb0834,156,968253
970c00pb0837,11,194335
970c00pb0839,59,616073
970c00pb0840,80,912809
970c00pb0843,68,494248
970c00pb0844,11,550393
970c00pb0845,69,131206
970c00pb0846,36,302940
970c00pb0847,11,538085
970c00pb0848,88,881254
970c00pb0849,11,866132
970c00pb0850,85,285940
970c00pb0851,69,836071
970c00pb0852,63,902134
970c00pb0853,55,870814
970c00pb0854,63,801053
970c00pb0855,11,862493
970c00pb0856,5,391870
970c00pb0857,7,310063
970c00pb0858,115,845479
970c00pb0859,1,136698
970c00pb0860,104,731437
970c00pb0861,11,644149
970c00pb0862,11,255960
970c00pb0863,85,237837
970c00pb0864,77,62088
970c00pb0865,89,636816
970c00pb0866,77,717334
970c00pb0867,6,747311
970c00pb0868,39,836189
970c00pb0869,80,95134
970c00pb0870,120,945179
970c00pb0871,11,295231
970c00pb0872,11,842239
970c00pb0873,86,554817
970c00pb0874,77,854224
970c00pb0875,77,159912
970c00pb0876,11,609842
970c00pb0877,6,351137
970c00pb0878,7,197313
970c00pb0879,77,180024
970c00pb0882,86,339864
970c00pb0884,11,449376
970c00pb0885,88,852644
970c00pb0886,85,1331202
970c00pb0887,155,1278986
970c00pb0888,59,1319554
970c00pb0889,11,155435
970c00pb0890,104,498983
970c00pb0891,1,825375
970c00pb0892,11,561505
970c00pb0893,120,879567
970c00pb0894,47,707378
970c00pb0895,1,417032
970c00pb0896,69,83899
970c00pb0897,4,187932
970c00pb0898,120,431180
970c00pb0900,11,942825
970c00pb0901,110,985018
970c00pb0901,69,985018
970c00pb0902,110,215604
970c00pb0903,63,135856
970c00pb0904,11,527501
970c00pb0905,5,536451
970c00pb0906,59,789515
970c00pb0907,7,638294
970c00pb0908,11,616425
970c00pb0909,1,949998
970c00pb0910,6,551768
970c00pb0911,5,590658
970c00pb0912,11,857604
970c00pb0913,115,972087
970c00pb0914,59,557212
970c00pb0915,11,258678
970c00pb0916,5,908497
970c00pb0917,34,561534
970c00pb0919,1,149540
970c00pb0920,63,229893
970c00pb0921,103,770911
970c00pb0922,157,207143
970c00pb0923,1,780075
970c00pb0924,88,661352
970c00pb0925,11,498372
970c00pb0926,2,667848
970c00pb0927,11,170148
970c00pb0928,220,488852
970c00pb0929,1,49982
970c00pb0930,150,314647
970c00pb0931,120,489025
970c00pb0932,95,841308
970c00pb0933,11,895676
970c00pb0934,120,623013
970c00pb0935,11,66344
970c00pb0936,11,609986
970c00pb0937,85,256845
970c00pb0938,5,132393
970c00pb0939,4,728684
970c00pb0940,1,513399
970c00pb0941,68,808274
970c00pb0942,156,52887
970c00pb0945,11,249436
970c00pb0946,1,988237
970c00pb0947,95,383909
970c00pb0948,11,68953
970c00pb0949,59,308607
970c00pb0950,1,138974
970c00pb0951,11,514346
970c00pb0952,4,548488
970c00pb0954,5,551991
970c00pb0955,85,643097
970c00pb0956,1,341634
970c00pb0957,59,911515
970c00pb0958,1,144130
970c00pb0959,85,394090
970c00pb0960,80,201913
970c00pb0961,1,29718
970c00pb0962,1,937167
970c00pb0963,156,95336
970c00pb0964,68,638251
970c00pb0965,11,792429
970c00pb0965,7,792429
970c00pb0965,156,792429
970c00pb0965,4,792429
970c00pb0965,5,792429
970c00pb0966,11,978461
970c00pb0967,1,122722
970c00pb0968,5,318428
970c00pb0969,6,74377
970c00pb0970,7,136046
970c00pb0971,1,42401
970c00pb0972,105,184494
970c00pb0973,1,272370
970c00pb0974,2,524845
970c00pb0975,95,605737
970c00pb0976,89,150505
970c00pb0977,1,16570
970c00pb0978,7,863107
970c00pb0979,5,321188
970c00pb0980,11,588244
970c00pb0981,1,55040
970c00pb0982,85,704313
970c00pb0983,1,267566
970c00pb0984,120,792707
970c00pb0985,77,711169
970c00pb0986,63,751230
970c00pb0987,5,237728
970c00pb0988,1,21767
970c00pb0989,11,591734
970c00pb0990,11,973792
970c00pb0991,6,914509
970c00pb0992,1,96703
970c00pb0993,55,382895
970c00pb0994,150,211747
970c00pb0995,110,292589
970c00pb0996,105,924816
970c00pb0997,69,719340
970c00pb0998,63,58612
970c00pb0999,63,447385
970c00pb1000,77,951854
970c00pb1001,59,108322
970c00pb1002,69,897804
970c00pb1003,11,636817
970c00pb1004,11,538343
970c00pb1005,42,327701
970c00pb1006,5,834842
970c00pb1007,11,512458
970c00pb1008,156,96118
970c00pb1009,1,387769
970c00pb1010,153,507814
970c00pb1011,5,564992
970c00pb1012,120,889431
970c00pb1013,1,4452
970c00pb1014,69,673827
970c00pb1016,1,619642
970c00pb1017,1,525337
970c00pb1018,69,520653
970c00pb1019,59,378064
970c00pb1020,85,663743
970c00pb1021,63,8920
970c00pb1022,155,384104
970c00pb1023,11,868472
970c00pb1023,69,868472
970c00pb1023,150,868472
970c00pb1024,1,165735
970c00pb1025,152,11283
970c00pb1026,5,504368
970c00pb1027,11,452857
970c00pb1028,11,447536
970c00pb1029,150,730432
970c00pb1030,63,770896
970c00pb1031,55,23918
970c00pb1032,89,498764
970c00pb1033,48,138079
970c00pb1034,89,891708
970c00pb1035,11,956294
970c00pb1036,5,609705
970c00pb1037,7,295923
970c00pb1038,7,163044
970c00pb1039,3,517540
970c00pb1040,7,389848
970c00pb1041,11,973283
970c00pb1042,95,703889
970c00pb1043,11,75353
970c00pb1044,1,538043
970c00pb1045,7,718433
970c00pb1047,2,441774
970c00pb1048,2,316734
970c00pb1049,110,403185
970c00pb1050,47,748806
970c00pb1051,7,733240
970c00pb1052,11,235440
970c00pb1053,11,518118
970c00pb1054,85,686928
970c00pb1055,85,285989
970c00pb1056,110,687330
970c00pb1057,6,141856
970c00pb1058,115,139746
970c00pb1059,1,478707
970c00pb1060,5,449280
970c00pb1061,5,979763
970c00pb1062,11,932071
970c00pb1063,7,668638
970c00pb1064,6,4576
970c00pb1065,55,958030
970c00pb1066,63,930649
970c00pb1067,85,158696
970c00pb1068,5,261180
970c00pb1070,115,416250
970c00pb1071,11,593452
970c00pb1072,11,564858
970c00pb1073,77,366968
970c00pb1074,68,297775
970c00pb1075,1,863493
970c00pb1076,2,608096
970c00pb1077,7,751087
970c00pb1078,1,288990
970c00pb1079,59,138570
970c00pb1080,63,432853
970c00pb1081,89,586079
970c00pb1082,1,570902
970c00pb1083,11,554039
970c00pb1084,77,404291
970c00pb1085,11,744635
970c00pb1086,110,110407
970c00pb1087,11,530708
970c00pb1088,63,774534
970c00pb1089,2,270449
970c00pb1090,155,994433
970c00pb1091,5,445697
970c00pb1092,1,171954
970c00pb1093,11,193176
970c00pb1094,11,810900
970c00pb1095,47,74547
970c00pb1096,115,645121
970c00pb1097,2,190505
970c00pb1098,59,199673
970c00pb1099,5,548320
970c00pb1100,1,6160
970c00pb1101,11,427780
970c00pb1102,120,327153
970c00pb1103,7,898870
970c00pb1104,11,308287
970c00pb1105,1,687180
970c00pb1106,71,163150
970c00pb1107,80,246867
970c00pb1108,77,760027
970c00pb1109,11,56224
970c00pb1110,11,747719
970c00pb1111,11,900269
970c00pb1112,11,423328
970c00pb1113,63,695541
970c00pb1114,85,284841
970c00pb1115,1,169552
970c00pb1116,104,382684
970c00pb1117,154,646337
970c00pb1118,77,898175
970c00pb1119,77,379325
970c00pb1120,1,996318
970c00pb1121,1,607659
970c00pb1122,5,909313
970c00pb1123,95,417677
970c00pb1124,95,531712
970c00pb1125,63,660651
970c00pb1126,63,964413
970c00pb1127,86,852557
970c00pb1128,11,377190
970c00pb1129,63,77348
970c00pb1130,47,585947
970c00pb1131,80,853701
970c00pb1132,69,839158
970c00pb1133,69,752191
970c00pb1134,89,239680
970c00pb1135,86,961788
970c00pb1136,5,502093
970c00pb1137,1,873447
970c00pb1138,5,497973
970c00pb1139,7,334659
970c00pb1140,7,330526
970c00pb1141,89,749869
970c00pb1142,59,343084
970c00pb1143,4,414817
970c00pb1144,11,533476
970c00pb1146,1,611017
970c00pb1149,88,811648
970c00pb1150,55,231260
970c00pb1151,11,25174
970c00pb1152,120,741434
970c00pb1153,2,691446
970c00pb1154,80,640015
970c00pb1155,7,475126
970c00pb1156,4,496397
970c00pb1157,1,279892
970c00pb1158,5,151008
970c00pb1159,11,456006
970c00pb1160,39,279913
970c00pb1161,59,899941
970c00pb1162,48,778680
970c00pb1163,115,399273
970c00pb1164,11,261504
970c00pb1165,5,926814
970c00pb1166,11,456189
970c00pb1167,89,507747
970c00pb1168,1,79308
970c00pb1169,95,427405
970c00pb1170,55,65386
970c00pb1171,48,930845
970c00pb1172,77,656439
970c00pb1174,89,749208
970c00pb1175,11,822184
970c00pb1176,156,62336
970c00pb1177,156,455148
970c00pb1178,63,922425
970c00pb1179,71,906320
970c00pb1180,63,198426
970c00pb1181,150,956445
970c00pb1182,89,249674
970c00pb1183,156,929637
970c00pb1184,77,426143
970c00pb1185,1,313751
970c00pb1187,89,422497
970c00pb1188,59,518912
970c00pb1189,5,207939
970c00pb1190,47,647023
970c00pb1191,11,453080
970c00pb1192,11,420251
970c00pb1193,89,28018
970c00pb1195,7,926800
970c00pb1196,5,938304
970c00pb1197,11,533330
970c00pb1198,11,285408
970c00pb1199,89,514559
970c00pb1200,5,853946
970c00pb1201,11,966866
970c00pb1202,11,884360
970c00pb1203,68,129069
970c00pb1204,86,143635
970c00pb1205,11,294331
970c00pb1206,88,900844
970c00pb1207,157,883372
970c00pb1209,63,505000
970c00pb1210,47,560107
970c00pb1211,4,749014
970c00pb1212,63,290031
970c00pb1213,1,637641
970c00pb1214,69,188992
970c00pb1215,11,547473
970c00pb1216,5,233235
970c00pb1217,1,988408
970c00pb1218,68,306741
970c00pb1219,1,608800
970c00pb1220,11,15113
970c00pb1221,6,959742
970c00pb1222,153,584328
970c00pb1223,5,617412
970c00pb1224,11,250338
970c00pb1225,63,738017
970c00pb1226,63,6082
970c00pb1227,89,526999
970c00pb1228,154,1276424
970c00pb1229,77,1249225
970c00pb1230,63,1017379
970c00pb1231,11,195094
970c00pb1232,71,46625
970c00pb1233,11,647937
970c00pb1234,89,1067827
970c00pb1235,11,717881
970c00pb1236,63,960342
970c00pb1237,11,729104
970c00pb1238,34,1097763
970c00pb1239,77,513338
970c00pb1240,1,1275450
970c00pb1241,1,846363
970c00pb1242,55,374658
970c00pb1244,157,240786
970c00pb1245,159,202616
970c00pb1246,86,792382
970c00pb1247,85,98775
970c00pb1248,11,597641
970c00pb1249,1,882912
970c00pb1250,59,354012
970c00pb1252,5,76970
970c00pb1253,7,1150326
970c00pb1254,63,929943
970c00pb1255,11,242576
970c00pb1256,120,1042967
970c00pb1257,63,1290864
970c00pb1258,11,1038726
970c00pb1259,86,312160
970c00pb1260,11,241388
970c00pb1261,89,1225622
970c00pb1262,11,191794
970c00pb1263,11,899581
970c00pb1264,85,1086086
970c00pb1265,69,68229
970c00pb1267,63,1064646
970c00pb1267,5,1064646
970c00pb1268,89,998012
970c00pb1269,7,1279524
970c00pb1270,7,724424
970c00pb1271,6,691153
970c00pb1272,11,383048
970c00pb1273,34,366729
970c00pb1274,5,1066723
970c00pb1275,42,499030
970c00pb1276,95,931024
970c00pb1277,11,386589
970c00pb1279,11,1268280
970c00pb1280,89,1098142
970c00pb1281,11,1333111
970c00pb1282,11,881432
970c00pb1283,1,1312204
970c00pb1284,69,203729
970c00pb1285,86,744779
970c00pb1286,77,315720
970c00pb1287,11,441459
970c00pb1289,154,463877
970c00pb1290,11,174941
970c00pb1291,80,40778
970c00pb1292,2,1298338
970c00pb1293,115,1298832
970c00pb1294,63,682996
970c00pb1295,11,504493
970c00pb1296,86,1043488
970c00pb1297,89,952510
970c00pb1298,120,178064
970c00pb1299,85,447509
970c00pb1300,86,842194
970c00pb1301,156,1044297
970c00pb1303,89,240781
970c00pb1305,1,108377
970c00pb1306,7,175860
970c00pb1307,55,844923
970c00pb1308,155,1334947
970c00pb1309,69,355719
970c00pb1310,71,1292860
970c00pb1311,85,1206512
970c00pb1312,150,1039259
970c00pb1313,69,1259967
970c00pb1314,1,1136202
970c00pb1316,115,1237069
970c00pb1320,1,1014927
970c00pb1321,7,867546
970c00pb1321,3,867546
970c00pb1322,77,740567
970c00pb1324,4,1230270
970c00pb1325,69,641879
970c00pb1326,120,975461
970c00pb1327,89,860183
970c00pb1328,5,103040
970c00pb1329,71,695203
970c00pb1330,110,890806
970c00pb1331,11,933703
970c00pb1332,55,917119
970c00pb1333,5,951454
970c00pb1334,152,174251
970c00pb1335,5,889955
970c00pb1336,5,305854
970c00pb1337,39,337160
970c00pb1338,11,885982
970c00pb1339,1,942584
970c00pb1340,1,232755
970c00pb1341,11,564648
970c00pb1342,1,1076923
970c00pb1343,1,670770
970c00pb1344,1,449002
970c00pb1345,88,870358
970c00pb1346,39,1262532
970c00pb1347,89,1147928
970c00pb1348,11,1146313
970c00pb1349,80,983092
970c00pb1350,1,275612
970c00pb1351,150,293965
970c00pb1352,34,560470
970c00pb1353,85,651603
970c00pb1354,11,389502
970c00pb1355,69,140481
970c00pb1356,88,79148
970c00pb1357,1,257417
970c00pb1358,4,1147986
970c00pb1359,7,108977
970c00pb1360,88,1372145
970c00pb1361,86,1086235
970c00pb1362,11,1293196
970c00pb1363,88,1076556
970c00pb1364,150,1250704
970c00pb1365,158,1255561
970c00pb1366,88,745799
970c00pb1367,104,1196877
970c00pb1368,1,1448009
970c00pb1369,42,777966
970c00pb1370,69,538562
970c00pb1371,69,52336
970c00pb1372,1,1434661
970c00pb1373,1,1188513
970c00pb1374,11,29618
970c00pb1375,115,1314620
970c00pb1376,115,1432268
970c00pb1377,1,1010179
